Samplingpoint,Pollutant,Start,End,Value,Unit
NL/SPO-NL00247_06001_101,6001,2020-01-10 15:00:00,2020-01-10 16:00:00,-3.4138,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 16:00:00,2020-01-10 17:00:00,6.0491,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 17:00:00,2020-01-10 18:00:00,3.6893,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 18:00:00,2020-01-10 19:00:00,1.8655,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 19:00:00,2020-01-10 20:00:00,7.6798,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 20:00:00,2020-01-10 21:00:00,11.0324,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 21:00:00,2020-01-10 22:00:00,11.4244,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 22:00:00,2020-01-10 23:00:00,13.5412,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-10 23:00:00,2020-01-11 00:00:00,11.8262,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 00:00:00,2020-01-11 01:00:00,18.4118,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 01:00:00,2020-01-11 02:00:00,20.3816,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 02:00:00,2020-01-11 03:00:00,17.079,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 03:00:00,2020-01-11 04:00:00,20.509,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 04:00:00,2020-01-11 05:00:00,15.0014,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 05:00:00,2020-01-11 06:00:00,15.413,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 06:00:00,2020-01-11 07:00:00,12.2672,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 07:00:00,2020-01-11 08:00:00,13.0904,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 08:00:00,2020-01-11 09:00:00,12.5122,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 09:00:00,2020-01-11 10:00:00,15.9912,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 10:00:00,2020-01-11 11:00:00,9.827,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 11:00:00,2020-01-11 12:00:00,14.4526,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 12:00:00,2020-01-11 13:00:00,5.3533,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 13:00:00,2020-01-11 14:00:00,20.1758,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 14:00:00,2020-01-11 15:00:00,5.9011,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 15:00:00,2020-01-11 16:00:00,10.5032,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 16:00:00,2020-01-11 17:00:00,11.6792,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 17:00:00,2020-01-11 18:00:00,15.3052,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 18:00:00,2020-01-11 19:00:00,9.3762,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 19:00:00,2020-01-11 20:00:00,14.6878,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 20:00:00,2020-01-11 21:00:00,14.4624,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 21:00:00,2020-01-11 22:00:00,7.8572,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 22:00:00,2020-01-11 23:00:00,16.6478,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-11 23:00:00,2020-01-12 00:00:00,13.1296,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 00:00:00,2020-01-12 01:00:00,11.6204,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 01:00:00,2020-01-12 02:00:00,16.5596,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 02:00:00,2020-01-12 03:00:00,10.6502,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 03:00:00,2020-01-12 04:00:00,7.5456,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 04:00:00,2020-01-12 05:00:00,7.0134,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 05:00:00,2020-01-12 06:00:00,10.0524,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 06:00:00,2020-01-12 07:00:00,12.6396,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 07:00:00,2020-01-12 08:00:00,9.5428,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 08:00:00,2020-01-12 09:00:00,5.7463,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 09:00:00,2020-01-12 10:00:00,1.8028,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 10:00:00,2020-01-12 11:00:00,7.915,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 11:00:00,2020-01-12 12:00:00,5.124,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 12:00:00,2020-01-12 13:00:00,4.876,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 13:00:00,2020-01-12 14:00:00,5.1357,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 14:00:00,2020-01-12 15:00:00,7.2986,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 15:00:00,2020-01-12 16:00:00,5.2563,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 16:00:00,2020-01-12 17:00:00,1.7067,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 17:00:00,2020-01-12 18:00:00,0.9884,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 18:00:00,2020-01-12 19:00:00,8.3315,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 19:00:00,2020-01-12 20:00:00,9.4742,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 20:00:00,2020-01-12 21:00:00,8.2992,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 21:00:00,2020-01-12 22:00:00,8.2453,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 22:00:00,2020-01-12 23:00:00,6.1804,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-12 23:00:00,2020-01-13 00:00:00,10.9638,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 00:00:00,2020-01-13 01:00:00,7.0683,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 01:00:00,2020-01-13 02:00:00,5.0025,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 02:00:00,2020-01-13 03:00:00,6.7322,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 03:00:00,2020-01-13 04:00:00,8.063,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 04:00:00,2020-01-13 05:00:00,11.5812,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 05:00:00,2020-01-13 06:00:00,10.1994,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 06:00:00,2020-01-13 07:00:00,7.77,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 07:00:00,2020-01-13 08:00:00,4.9133,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 08:00:00,2020-01-13 09:00:00,8.8764,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 09:00:00,2020-01-13 10:00:00,9.1802,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 10:00:00,2020-01-13 11:00:00,13.9528,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 11:00:00,2020-01-13 12:00:00,9.8172,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 12:00:00,2020-01-13 13:00:00,8.2355,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 13:00:00,2020-01-13 14:00:00,5.3778,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 14:00:00,2020-01-13 15:00:00,4.7741,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 15:00:00,2020-01-13 16:00:00,3.4746,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 16:00:00,2020-01-13 17:00:00,3.6834,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 17:00:00,2020-01-13 18:00:00,7.0595,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 18:00:00,2020-01-13 19:00:00,4.8721,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 19:00:00,2020-01-13 20:00:00,2.82,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 20:00:00,2020-01-13 21:00:00,1.9968,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 21:00:00,2020-01-13 22:00:00,0.5778,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 22:00:00,2020-01-13 23:00:00,-1.7556,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-13 23:00:00,2020-01-14 00:00:00,2.4211,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 00:00:00,2020-01-14 01:00:00,1.1569,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 01:00:00,2020-01-14 02:00:00,-2.1417,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 02:00:00,2020-01-14 03:00:00,-0.2307,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 03:00:00,2020-01-14 04:00:00,0.0633,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 04:00:00,2020-01-14 05:00:00,3.3355,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 05:00:00,2020-01-14 06:00:00,2.1497,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 06:00:00,2020-01-14 07:00:00,1.3206,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 07:00:00,2020-01-14 08:00:00,6.5665,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 08:00:00,2020-01-14 09:00:00,6.8331,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 09:00:00,2020-01-14 10:00:00,3.5962,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 10:00:00,2020-01-14 11:00:00,3.2982,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 11:00:00,2020-01-14 12:00:00,3.6746,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 12:00:00,2020-01-14 13:00:00,6.5793,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 13:00:00,2020-01-14 14:00:00,7.0761,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 14:00:00,2020-01-14 15:00:00,6.6881,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 15:00:00,2020-01-14 16:00:00,5.2465,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 16:00:00,2020-01-14 17:00:00,4.19,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 17:00:00,2020-01-14 18:00:00,8.651,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 18:00:00,2020-01-14 19:00:00,7.2712,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 19:00:00,2020-01-14 20:00:00,6.984,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 20:00:00,2020-01-14 21:00:00,2.723,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 21:00:00,2020-01-14 22:00:00,0.1907,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 22:00:00,2020-01-14 23:00:00,0.3729,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-14 23:00:00,2020-01-15 00:00:00,1.1873,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 00:00:00,2020-01-15 01:00:00,2.0762,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 01:00:00,2020-01-15 02:00:00,4.0136,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 02:00:00,2020-01-15 03:00:00,4.0293,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 03:00:00,2020-01-15 04:00:00,3.652,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 04:00:00,2020-01-15 05:00:00,7.4162,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 05:00:00,2020-01-15 06:00:00,5.562,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 06:00:00,2020-01-15 07:00:00,8.1551,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 07:00:00,2020-01-15 08:00:00,5.8433,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 08:00:00,2020-01-15 09:00:00,5.1269,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 09:00:00,2020-01-15 10:00:00,6.0658,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 10:00:00,2020-01-15 11:00:00,4.7741,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 11:00:00,2020-01-15 12:00:00,7.5201,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 12:00:00,2020-01-15 13:00:00,6.7331,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 13:00:00,2020-01-15 14:00:00,3.6677,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 14:00:00,2020-01-15 15:00:00,3.5031,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 15:00:00,2020-01-15 16:00:00,5.3856,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 16:00:00,2020-01-15 17:00:00,10.2386,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 17:00:00,2020-01-15 18:00:00,7.0262,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 18:00:00,2020-01-15 19:00:00,0.9276,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 19:00:00,2020-01-15 20:00:00,-1.4087,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 20:00:00,2020-01-15 21:00:00,6.8027,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 21:00:00,2020-01-15 22:00:00,6.5999,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 22:00:00,2020-01-15 23:00:00,3.4266,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-15 23:00:00,2020-01-16 00:00:00,-1.8458,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 00:00:00,2020-01-16 01:00:00,-2.474,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 01:00:00,2020-01-16 02:00:00,-0.5394,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 02:00:00,2020-01-16 03:00:00,0.3886,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 03:00:00,2020-01-16 04:00:00,3.2973,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 04:00:00,2020-01-16 05:00:00,5.1103,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 05:00:00,2020-01-16 06:00:00,5.7286,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 06:00:00,2020-01-16 07:00:00,7.6171,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 07:00:00,2020-01-16 08:00:00,6.1912,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 08:00:00,2020-01-16 09:00:00,10.1504,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 09:00:00,2020-01-16 10:00:00,8.0875,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 10:00:00,2020-01-16 11:00:00,8.6314,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 11:00:00,2020-01-16 12:00:00,18.9508,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 12:00:00,2020-01-16 13:00:00,7.5416,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 13:00:00,2020-01-16 14:00:00,9.4056,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 14:00:00,2020-01-16 15:00:00,7.3966,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 15:00:00,2020-01-16 16:00:00,6.5479,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 16:00:00,2020-01-16 17:00:00,3.5413,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 17:00:00,2020-01-16 18:00:00,5.1691,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 18:00:00,2020-01-16 19:00:00,3.8519,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 19:00:00,2020-01-16 20:00:00,6.9144,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 20:00:00,2020-01-16 21:00:00,8.1786,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 21:00:00,2020-01-16 22:00:00,9.2096,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 22:00:00,2020-01-16 23:00:00,9.4546,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-16 23:00:00,2020-01-17 00:00:00,9.9152,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 00:00:00,2020-01-17 01:00:00,7.5897,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 01:00:00,2020-01-17 02:00:00,6.4578,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 02:00:00,2020-01-17 03:00:00,6.2039,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 03:00:00,2020-01-17 04:00:00,5.9511,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 04:00:00,2020-01-17 05:00:00,4.0969,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 05:00:00,2020-01-17 06:00:00,1.7361,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 06:00:00,2020-01-17 07:00:00,7.4074,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 07:00:00,2020-01-17 08:00:00,6.448,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 08:00:00,2020-01-17 09:00:00,6.2373,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 09:00:00,2020-01-17 10:00:00,7.9885,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 10:00:00,2020-01-17 11:00:00,4.6232,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 11:00:00,2020-01-17 12:00:00,4.2145,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 12:00:00,2020-01-17 13:00:00,4.0636,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 13:00:00,2020-01-17 14:00:00,2.2075,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 14:00:00,2020-01-17 15:00:00,2.1487,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 15:00:00,2020-01-17 16:00:00,2.6024,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 16:00:00,2020-01-17 17:00:00,5.3641,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 17:00:00,2020-01-17 18:00:00,5.2337,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 18:00:00,2020-01-17 19:00:00,4.9417,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 19:00:00,2020-01-17 20:00:00,3.996,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 20:00:00,2020-01-17 21:00:00,5.5777,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 21:00:00,2020-01-17 22:00:00,3.653,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 22:00:00,2020-01-17 23:00:00,1.8821,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-17 23:00:00,2020-01-18 00:00:00,7.278,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 00:00:00,2020-01-18 01:00:00,8.0385,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 01:00:00,2020-01-18 02:00:00,6.2167,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 02:00:00,2020-01-18 03:00:00,2.2937,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 03:00:00,2020-01-18 04:00:00,-1.5939,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 04:00:00,2020-01-18 05:00:00,1.2853,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 05:00:00,2020-01-18 06:00:00,3.1258,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 06:00:00,2020-01-18 07:00:00,1.3402,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 07:00:00,2020-01-18 08:00:00,-1.2147,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 08:00:00,2020-01-18 09:00:00,-2.3671,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 09:00:00,2020-01-18 10:00:00,1.2883,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 10:00:00,2020-01-18 11:00:00,9.3076,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 11:00:00,2020-01-18 12:00:00,7.9944,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 12:00:00,2020-01-18 13:00:00,6.4852,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 13:00:00,2020-01-18 14:00:00,6.201,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 14:00:00,2020-01-18 15:00:00,6.5195,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 15:00:00,2020-01-18 16:00:00,7.8572,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 16:00:00,2020-01-18 17:00:00,1.4206,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 17:00:00,2020-01-18 18:00:00,-1.3391,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 18:00:00,2020-01-18 19:00:00,1.8919,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 19:00:00,2020-01-18 20:00:00,10.6796,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 20:00:00,2020-01-18 21:00:00,14.0998,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 21:00:00,2020-01-18 22:00:00,18.7352,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 22:00:00,2020-01-18 23:00:00,11.6204,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-18 23:00:00,2020-01-19 00:00:00,9.4056,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 00:00:00,2020-01-19 01:00:00,10.8756,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 01:00:00,2020-01-19 02:00:00,9.68,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 02:00:00,2020-01-19 03:00:00,9.4252,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 03:00:00,2020-01-19 04:00:00,8.0748,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 04:00:00,2020-01-19 05:00:00,7.182,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 05:00:00,2020-01-19 06:00:00,3.9891,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 06:00:00,2020-01-19 07:00:00,2.8514,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 07:00:00,2020-01-19 08:00:00,2.2967,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 08:00:00,2020-01-19 09:00:00,1.1893,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 09:00:00,2020-01-19 10:00:00,4.976,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 10:00:00,2020-01-19 11:00:00,5.0544,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 11:00:00,2020-01-19 12:00:00,6.7802,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 12:00:00,2020-01-19 13:00:00,6.3794,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 13:00:00,2020-01-19 14:00:00,7.8543,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 14:00:00,2020-01-19 15:00:00,11.0912,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 15:00:00,2020-01-19 16:00:00,8.6481,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 16:00:00,2020-01-19 17:00:00,12.2084,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 17:00:00,2020-01-19 18:00:00,10.3954,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 18:00:00,2020-01-19 19:00:00,7.3515,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 19:00:00,2020-01-19 20:00:00,14.041,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 20:00:00,2020-01-19 21:00:00,20.6462,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 21:00:00,2020-01-19 22:00:00,10.2778,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 22:00:00,2020-01-19 23:00:00,13.4138,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-19 23:00:00,2020-01-20 00:00:00,17.422,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 00:00:00,2020-01-20 01:00:00,8.9352,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 01:00:00,2020-01-20 02:00:00,10.9834,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 02:00:00,2020-01-20 03:00:00,10.4248,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 03:00:00,2020-01-20 04:00:00,12.4926,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 04:00:00,2020-01-20 05:00:00,15.07,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 05:00:00,2020-01-20 06:00:00,10.6012,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 06:00:00,2020-01-20 07:00:00,13.8156,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 07:00:00,2020-01-20 08:00:00,12.2574,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 08:00:00,2020-01-20 09:00:00,9.2292,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 09:00:00,2020-01-20 10:00:00,11.9928,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 10:00:00,2020-01-20 11:00:00,18.3922,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 11:00:00,2020-01-20 12:00:00,15.217,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 12:00:00,2020-01-20 13:00:00,16.344,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 13:00:00,2020-01-20 14:00:00,21.0186,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 14:00:00,2020-01-20 15:00:00,19.5486,ug.m-3
NL/SPO-NL00247_06001_101,6001,2020-01-20 15:00:00,2020-01-20 16:00:00,22.1162,ug.m-3
